category,backbone,seed,shift,calibration,n_calib,image_auroc,false_alarm,miss_three_way,unsure_rate
metal_nut,dinov2_s,2,blur_2,recal_20,20,0.9824046920821115,0.09090909090909091,0.010752688172043012,0.0782608695652174
metal_nut,dinov2_s,2,blur_2,recal_all,44,0.9824046920821115,0.09090909090909091,0.03225806451612903,0.06956521739130435
metal_nut,dinov2_s,3,clean,clean_calib,44,0.9951124144672532,0.09090909090909091,0.0,0.06956521739130435
metal_nut,dinov2_s,3,clean,recal_20,20,0.9951124144672532,0.09090909090909091,0.0,0.09565217391304348
metal_nut,dinov2_s,3,clean,recal_all,44,0.9951124144672532,0.09090909090909091,0.0,0.06956521739130435
metal_nut,dinov2_s,3,darker_0.7,clean_calib,44,0.9931573802541545,0.09090909090909091,0.0,0.06956521739130435
metal_nut,dinov2_s,3,darker_0.7,recal_20,20,0.9931573802541545,0.09090909090909091,0.0,0.06956521739130435
metal_nut,dinov2_s,3,darker_0.7,recal_all,44,0.9931573802541545,0.09090909090909091,0.0,0.06956521739130435
metal_nut,dinov2_s,3,brighter_1.3,clean_calib,44,0.9951124144672532,0.13636363636363635,0.0,0.08695652173913043
metal_nut,dinov2_s,3,brighter_1.3,recal_20,20,0.9951124144672532,0.09090909090909091,0.0,0.11304347826086956
metal_nut,dinov2_s,3,brighter_1.3,recal_all,44,0.9951124144672532,0.09090909090909091,0.0,0.10434782608695652
metal_nut,dinov2_s,3,rotate_5,clean_calib,44,0.7976539589442816,1.0,0.0,0.0
metal_nut,dinov2_s,3,rotate_5,recal_20,20,0.7976539589442816,0.0,0.3655913978494624,0.26956521739130435
metal_nut,dinov2_s,3,rotate_5,recal_all,44,0.7976539589442816,0.0,0.3763440860215054,0.33043478260869563
metal_nut,dinov2_s,3,rotate_15,clean_calib,44,0.6490713587487781,1.0,0.0,0.0
metal_nut,dinov2_s,3,rotate_15,recal_20,20,0.6490713587487781,0.0,0.5053763440860215,0.3130434782608696
metal_nut,dinov2_s,3,rotate_15,recal_all,44,0.6490713587487781,0.0,0.5053763440860215,0.26956521739130435
metal_nut,dinov2_s,3,blur_1,clean_calib,44,0.9858260019550343,0.22727272727272727,0.010752688172043012,0.0782608695652174
metal_nut,dinov2_s,3,blur_1,recal_20,20,0.9858260019550343,0.18181818181818182,0.010752688172043012,0.05217391304347826
metal_nut,dinov2_s,3,blur_1,recal_all,44,0.9858260019550343,0.18181818181818182,0.010752688172043012,0.05217391304347826
metal_nut,dinov2_s,3,blur_2,clean_calib,44,0.9902248289345064,0.9545454545454546,0.0,0.008695652173913044
metal_nut,dinov2_s,3,blur_2,recal_20,20,0.9902248289345064,0.09090909090909091,0.010752688172043012,0.0782608695652174
metal_nut,dinov2_s,3,blur_2,recal_all,44,0.9902248289345064,0.045454545454545456,0.010752688172043012,0.10434782608695652
metal_nut,dinov2_s,4,clean,clean_calib,44,0.9941348973607038,0.13636363636363635,0.0,0.06086956521739131
metal_nut,dinov2_s,4,clean,recal_20,20,0.9941348973607038,0.13636363636363635,0.0,0.06086956521739131
metal_nut,dinov2_s,4,clean,recal_all,44,0.9941348973607038,0.13636363636363635,0.0,0.06086956521739131
metal_nut,dinov2_s,4,darker_0.7,clean_calib,44,0.9941348973607038,0.18181818181818182,0.0,0.06086956521739131
metal_nut,dinov2_s,4,darker_0.7,recal_20,20,0.9941348973607038,0.18181818181818182,0.0,0.02608695652173913
metal_nut,dinov2_s,4,darker_0.7,recal_all,44,0.9941348973607038,0.18181818181818182,0.0,0.043478260869565216
metal_nut,dinov2_s,4,brighter_1.3,clean_calib,44,0.9936461388074291,0.18181818181818182,0.0,0.06956521739130435
metal_nut,dinov2_s,4,brighter_1.3,recal_20,20,0.9936461388074291,0.18181818181818182,0.0,0.06956521739130435
metal_nut,dinov2_s,4,brighter_1.3,recal_all,44,0.9936461388074291,0.18181818181818182,0.0,0.06956521739130435
metal_nut,dinov2_s,4,rotate_5,clean_calib,44,0.7903225806451613,1.0,0.0,0.0
metal_nut,dinov2_s,4,rotate_5,recal_20,20,0.7903225806451613,0.0,0.4946236559139785,0.2608695652173913
metal_nut,dinov2_s,4,rotate_5,recal_all,44,0.7903225806451613,0.0,0.4731182795698925,0.1565217391304348
metal_nut,dinov2_s,4,rotate_15,clean_calib,44,0.6334310850439883,1.0,0.0,0.0
metal_nut,dinov2_s,4,rotate_15,recal_20,20,0.6334310850439883,0.0,0.5161290322580645,0.3739130434782609
metal_nut,dinov2_s,4,rotate_15,recal_all,44,0.6334310850439883,0.0,0.6666666666666666,0.23478260869565218
metal_nut,dinov2_s,4,blur_1,clean_calib,44,0.987781036168133,0.22727272727272727,0.0,0.08695652173913043
metal_nut,dinov2_s,4,blur_1,recal_20,20,0.987781036168133,0.18181818181818182,0.010752688172043012,0.06086956521739131
metal_nut,dinov2_s,4,blur_1,recal_all,44,0.987781036168133,0.22727272727272727,0.010752688172043012,0.05217391304347826
metal_nut,dinov2_s,4,blur_2,clean_calib,44,0.9858260019550342,0.8636363636363636,0.0,0.02608695652173913
metal_nut,dinov2_s,4,blur_2,recal_20,20,0.9858260019550342,0.09090909090909091,0.03225806451612903,0.05217391304347826
metal_nut,dinov2_s,4,blur_2,recal_all,44,0.9858260019550342,0.09090909090909091,0.021505376344086023,0.0782608695652174
