category,backbone,seed,shift,calibration,n_calib,image_auroc,false_alarm,miss_three_way,unsure_rate
metal_nut,wrn50,4,rotate_5,clean_calib,44,0.966275659824047,1.0,0.0,0.0
metal_nut,wrn50,4,rotate_5,recal_20,20,0.966275659824047,0.09090909090909091,0.053763440860215055,0.05217391304347826
metal_nut,wrn50,4,rotate_5,recal_all,44,0.966275659824047,0.09090909090909091,0.053763440860215055,0.06086956521739131
metal_nut,wrn50,4,rotate_15,clean_calib,44,0.8279569892473119,1.0,0.0,0.0
metal_nut,wrn50,4,rotate_15,recal_20,20,0.8279569892473119,0.09090909090909091,0.27956989247311825,0.0782608695652174
metal_nut,wrn50,4,rotate_15,recal_all,44,0.8279569892473119,0.0,0.27956989247311825,0.1391304347826087
metal_nut,wrn50,4,blur_1,clean_calib,44,0.9916911045943304,0.8181818181818182,0.0,0.034782608695652174
metal_nut,wrn50,4,blur_1,recal_20,20,0.9916911045943304,0.22727272727272727,0.0,0.017391304347826087
metal_nut,wrn50,4,blur_1,recal_all,44,0.9916911045943304,0.13636363636363635,0.0,0.06086956521739131
metal_nut,wrn50,4,blur_2,clean_calib,44,0.9560117302052785,1.0,0.0,0.0
metal_nut,wrn50,4,blur_2,recal_20,20,0.9560117302052785,0.18181818181818182,0.0,0.1565217391304348
metal_nut,wrn50,4,blur_2,recal_all,44,0.9560117302052785,0.13636363636363635,0.0,0.1565217391304348
