category,backbone,seed,shift,calibration,n_calib,image_auroc,false_alarm,miss_three_way,unsure_rate
screw,wrn50,4,rotate_5,recal_20,20,0.579422012707522,0.0,0.7647058823529411,0.23125
screw,wrn50,4,rotate_5,recal_all,64,0.579422012707522,0.0,0.6386554621848739,0.33125
screw,wrn50,4,rotate_15,clean_calib,64,0.7206394753023161,1.0,0.0,0.0
screw,wrn50,4,rotate_15,recal_20,20,0.7206394753023161,0.07317073170731707,0.6386554621848739,0.20625
screw,wrn50,4,rotate_15,recal_all,64,0.7206394753023161,0.024390243902439025,0.7142857142857143,0.20625
screw,wrn50,4,blur_1,clean_calib,64,0.5144496823119491,1.0,0.0,0.0
screw,wrn50,4,blur_1,recal_20,20,0.5144496823119491,0.0,0.7310924369747899,0.18125
screw,wrn50,4,blur_1,recal_all,64,0.5144496823119491,0.0,0.7058823529411765,0.20625
screw,wrn50,4,blur_2,clean_calib,64,0.3965976634556261,1.0,0.0,0.0
screw,wrn50,4,blur_2,recal_20,20,0.3965976634556261,0.024390243902439025,0.8403361344537815,0.18125
screw,wrn50,4,blur_2,recal_all,64,0.3965976634556261,0.024390243902439025,0.8487394957983193,0.175
